,_id,index_price,strike,interest_rate,maturity,is_call,tau,mark_iv,date,moneyness,instrument_name,days_to_maturity,maturitydate_char,timestamp,underlying_price,instrument_price
23697,6065d0cc46d43b01becba334,58993.13,54000.0,1.02537065,9APR21,0,0.0219,72.07,2021-04-01 15:55:23.644,0.92,BTC-9APR21-54000-P,8,2021-04-09,1617285323644,59736.74,552.564845
23699,6065d0cd46d43b01becba337,58991.84,66000.0,1.02537065,9APR21,1,0.0219,72.73,2021-04-01 15:55:24.753,1.12,BTC-9APR21-66000-C,8,2021-04-09,1617285324753,59737.04,612.30466
23700,6065d0ce46d43b01becba339,58992.82,58000.0,1.02537065,2APR21,1,0.0027,65.0,2021-04-01 15:55:25.652,0.98,BTC-2APR21-58000-C,1,2021-04-02,1617285325652,59168.92,1420.0540799999999
23702,6065d0ce46d43b01becba33a,58992.82,44000.0,1.02537065,25JUN21,0,0.2329,82.86,2021-04-01 15:55:25.659,0.75,BTC-25JUN21-44000-P,85,2021-06-25,1617285325659,63215.07,2054.489775
23703,6065d0ce46d43b01becba33b,58992.7,65000.0,1.02537065,16APR21,0,0.0411,73.4,2021-04-01 15:55:26.659,1.1,BTC-16APR21-65000-P,15,2021-04-16,1617285326659,60188.09,0.0
23712,6065d0d346d43b01becba345,58992.8,64000.0,1.02537065,16APR21,1,0.0411,72.73,2021-04-01 15:55:30.687,1.08,BTC-16APR21-64000-C,15,2021-04-16,1617285330687,60188.77,2016.323795
23715,6065d0d446d43b01becba348,58993.31,56000.0,1.02537065,16APR21,1,0.0411,68.38,2021-04-01 15:55:31.694,0.95,BTC-16APR21-56000-C,15,2021-04-16,1617285331694,60189.42,5642.758125
23722,6065d0d646d43b01becba34e,58993.25,60000.0,1.02537065,25JUN21,1,0.2329,78.0,2021-04-01 15:55:34.715,1.02,BTC-25JUN21-60000-C,85,2021-06-25,1617285334715,63212.74,10856.788095
23724,6065d0d746d43b01becba350,58994.28,52000.0,1.02537065,16APR21,1,0.0411,74.57,2021-04-01 15:55:35.722,0.88,BTC-16APR21-52000-C,15,2021-04-16,1617285335722,60190.58,8908.20584
23725,6065d0d846d43b01becba352,58994.28,54000.0,1.02537065,3APR21,0,0.0055,86.12,2021-04-01 15:55:35.727,0.92,BTC-3APR21-54000-P,2,2021-04-03,1617285335727,59251.28,88.87692
23726,6065d0d846d43b01becba351,58994.28,66000.0,1.02537065,23APR21,1,0.0603,74.02,2021-04-01 15:55:35.962,1.12,BTC-23APR21-66000-C,22,2021-04-23,1617285335962,60641.56,2365.02084
23727,6065d0d946d43b01becba354,58993.92,72000.0,1.02537065,25JUN21,0,0.2329,81.07,2021-04-01 15:55:36.729,1.22,BTC-25JUN21-72000-P,85,2021-06-25,1617285336729,63212.95,12610.983525
23731,6065d0da46d43b01becba357,58992.49,56000.0,1.02537065,3APR21,0,0.0055,69.87,2021-04-01 15:55:38.743,0.95,BTC-3APR21-56000-P,2,2021-04-03,1617285338743,59251.8,177.7554
23734,6065d0db46d43b01becba35a,58991.94,48000.0,1.02537065,2APR21,0,0.0027,112.8,2021-04-01 15:55:39.750,0.81,BTC-2APR21-48000-P,1,2021-04-02,1617285339750,59168.89,14.7922225
23736,6065d0dc46d43b01becba35b,58991.94,59000.0,1.02537065,3APR21,0,0.0055,65.0,2021-04-01 15:55:39.767,1.0,BTC-3APR21-59000-P,2,2021-04-03,1617285339767,59250.36,888.7554
23737,6065d0dd46d43b01becba35d,58992.1,50000.0,1.02537065,23APR21,0,0.0603,76.74,2021-04-01 15:55:40.757,0.85,BTC-23APR21-50000-P,22,2021-04-23,1617285340757,60641.0,818.6535
23739,6065d0de46d43b01becba360,58993.45,75000.0,1.02537065,16APR21,0,0.0411,81.87,2021-04-01 15:55:41.764,1.27,BTC-16APR21-75000-P,15,2021-04-16,1617285341764,60190.25,9028.5375
23740,6065d0dd46d43b01becba35f,58993.45,50000.0,1.02537065,28MAY21,1,0.1562,76.02,2021-04-01 15:55:41.769,0.85,BTC-28MAY21-50000-C,57,2021-05-28,1617285341769,62151.19,15071.663575000002
23745,6065d0e046d43b01becba365,58991.82,56000.0,1.02537065,2APR21,0,0.0027,79.27,2021-04-01 15:55:43.782,0.95,BTC-2APR21-56000-P,1,2021-04-02,1617285343782,59168.01,59.16801
23748,6065d0e146d43b01becba368,58983.0,56000.0,1.02537065,30APR21,0,0.0795,71.58,2021-04-01 15:55:45.792,0.95,BTC-30APR21-56000-P,29,2021-04-30,1617285345792,61087.27,2565.6653399999996
23751,6065d0e246d43b01becba36b,58976.88,44000.0,1.02537065,2APR21,0,0.0027,112.91,2021-04-01 15:55:46.800,0.75,BTC-2APR21-44000-P,1,2021-04-02,1617285346800,59152.73,14.788182500000001
23753,6065d0e346d43b01becba36c,58976.88,50000.0,1.02537065,24SEP21,0,0.4822,79.68,2021-04-01 15:55:47.261,0.85,BTC-24SEP21-50000-P,176,2021-09-24,1617285347261,66906.3,5937.934125
23756,6065d0e546d43b01becba372,58972.31,44000.0,1.02537065,30APR21,1,0.0795,88.07,2021-04-01 15:55:48.814,0.75,BTC-30APR21-44000-C,29,2021-04-30,1617285348814,61074.21,17497.761165
23758,6065d0e546d43b01becba371,58972.31,61000.0,1.02537065,3APR21,1,0.0055,65.0,2021-04-01 15:55:49.159,1.03,BTC-3APR21-61000-C,2,2021-04-03,1617285349159,59233.42,399.82558499999993
23759,6065d0e646d43b01becba373,58967.08,56000.0,1.02537065,25JUN21,0,0.2329,77.68,2021-04-01 15:55:50.232,0.95,BTC-25JUN21-56000-P,85,2021-06-25,1617285350232,63184.99,5702.445347499999
23766,6065d0e946d43b01becba37b,58959.84,48000.0,1.02537065,16APR21,1,0.0411,86.73,2021-04-01 15:55:52.841,0.81,BTC-16APR21-48000-C,15,2021-04-16,1617285352841,60162.08,4843.04744
23768,6065d0e846d43b01becba37a,58959.84,66000.0,1.02537065,2APR21,0,0.0027,75.86,2021-04-01 15:55:52.845,1.12,BTC-2APR21-66000-P,1,2021-04-02,1617285352845,59135.36,0.0
23769,6065d0ea46d43b01becba37d,58961.31,64000.0,1.02537065,24SEP21,1,0.4822,80.14,2021-04-01 15:55:53.852,1.09,BTC-24SEP21-64000-C,176,2021-09-24,1617285353852,66889.65,15836.124637499997
23773,6065d0eb46d43b01becba381,58959.73,58000.0,1.02537065,23APR21,0,0.0603,70.57,2021-04-01 15:55:54.879,0.98,BTC-23APR21-58000-P,22,2021-04-23,1617285354879,60612.96,2924.57532
23778,6065d0ed46d43b01becba385,58958.85,64000.0,1.02537065,25JUN21,0,0.2329,78.79,2021-04-01 15:55:57.079,1.09,BTC-25JUN21-64000-P,85,2021-06-25,1617285357079,63180.78,9982.56324
23781,6065d0ee46d43b01becba389,58969.79,58000.0,1.02537065,3APR21,0,0.0055,65.0,2021-04-01 15:55:58.888,0.98,BTC-3APR21-58000-P,2,2021-04-03,1617285358888,59225.99,518.2274124999999
23782,6065d0ef46d43b01becba38b,58969.79,52000.0,1.02537065,16APR21,0,0.0411,74.57,2021-04-01 15:55:58.937,0.88,BTC-16APR21-52000-P,15,2021-04-16,1617285358937,60172.32,737.11092
23783,6065d0ef46d43b01becba38a,58969.79,60000.0,1.02537065,3APR21,1,0.0055,65.0,2021-04-01 15:55:59.294,1.02,BTC-3APR21-60000-C,2,2021-04-03,1617285359294,59225.99,681.098885
23785,6065d0f046d43b01becba38d,58969.07,75000.0,1.02537065,23APR21,1,0.0603,79.88,2021-04-01 15:55:59.895,1.27,BTC-23APR21-75000-C,22,2021-04-23,1617285359895,60621.5,909.3225
23786,6065d0f146d43b01becba390,58963.89,76000.0,1.02537065,25JUN21,0,0.2329,82.38,2021-04-01 15:56:00.897,1.29,BTC-25JUN21-76000-P,85,2021-06-25,1617285360897,63185.23,6397.504537500001
23789,6065d0f246d43b01becba391,58962.36,68000.0,1.02537065,25JUN21,1,0.2329,79.79,2021-04-01 15:56:01.904,1.15,BTC-25JUN21-68000-C,85,2021-06-25,1617285361904,63183.46,7771.5655799999995
23795,6065d0f346d43b01becba395,58961.26,65000.0,1.02537065,3APR21,1,0.0055,82.07,2021-04-01 15:56:03.925,1.1,BTC-3APR21-65000-C,2,2021-04-03,1617285363925,59218.91,74.0236375
23805,6065d0f946d43b01becba3a2,58966.37,72000.0,1.02537065,30APR21,0,0.0795,79.42,2021-04-01 15:56:08.953,1.22,BTC-30APR21-72000-P,29,2021-04-30,1617285368953,61066.29,0.0
23810,6065d0fb46d43b01becba3a7,58966.87,64000.0,1.02537065,16APR21,0,0.0411,72.71,2021-04-01 15:56:10.969,1.09,BTC-16APR21-64000-P,15,2021-04-16,1617285370969,60175.28,5746.73924
23812,6065d0fa46d43b01becba3a6,58966.87,57000.0,1.02537065,3APR21,0,0.0055,65.35,2021-04-01 15:56:10.974,0.97,BTC-3APR21-57000-P,2,2021-04-03,1617285370974,59222.8,281.30830000000003
23813,6065d0fc46d43b01becba3aa,58964.72,64000.0,1.02537065,25JUN21,1,0.2329,78.78,2021-04-01 15:56:11.977,1.09,BTC-25JUN21-64000-C,85,2021-06-25,1617285371977,63183.35,9145.7899125
23814,6065d0fc46d43b01becba3a9,58964.72,58000.0,1.02537065,9APR21,0,0.0219,66.29,2021-04-01 15:56:12.005,0.98,BTC-9APR21-58000-P,8,2021-04-09,1617285372005,59733.28,1523.19864
23815,6065d0fd46d43b01becba3ac,58965.62,66000.0,1.02537065,16APR21,1,0.0411,74.02,2021-04-01 15:56:12.982,1.12,BTC-16APR21-66000-C,15,2021-04-16,1617285372982,60175.54,1519.432385
23816,6065d0fd46d43b01becba3ab,58965.62,56000.0,1.02537065,30APR21,1,0.0795,71.58,2021-04-01 15:56:12.988,0.95,BTC-30APR21-56000-C,29,2021-04-30,1617285372988,61065.27,7724.756654999999
23818,6065d0fd46d43b01becba3ad,58964.11,45000.0,1.02537065,9APR21,1,0.0219,113.04,2021-04-01 15:56:13.993,0.76,BTC-9APR21-45000-C,8,2021-04-09,1617285373993,59731.02,6062.69853
23821,6065d0ff46d43b01becba3b1,58961.66,45000.0,1.02537065,16APR21,0,0.0411,96.9,2021-04-01 15:56:15.000,0.76,BTC-16APR21-45000-P,15,2021-04-16,1617285375000,60174.01,300.87005
23826,6065d10146d43b01becba3b5,58961.77,55000.0,1.02537065,9APR21,0,0.0219,69.33,2021-04-01 15:56:16.025,0.93,BTC-9APR21-55000-P,8,2021-04-09,1617285376025,59724.72,701.7654600000001
23827,6065d10246d43b01becba3b7,58962.66,70000.0,1.02537065,25MAR22,1,0.9808,78.66,2021-04-01 15:56:18.018,1.19,BTC-25MAR22-70000-C,358,2022-03-25,1617285378018,72811.79,23864.064172499995
23833,6065d10446d43b01becba3bc,58963.05,62000.0,1.02537065,23APR21,1,0.0603,70.96,2021-04-01 15:56:20.034,1.05,BTC-23APR21-62000-C,22,2021-04-23,1617285380034,60615.13,3576.29267
23834,6065d10446d43b01becba3be,58963.01,52000.0,1.02537065,30APR21,1,0.0795,73.67,2021-04-01 15:56:21.041,0.88,BTC-30APR21-52000-C,29,2021-04-30,1617285381041,61060.94,10975.703965
23837,6065d10646d43b01becba3c1,58962.56,54000.0,1.02537065,16APR21,0,0.0411,70.43,2021-04-01 15:56:22.047,0.92,BTC-16APR21-54000-P,15,2021-04-16,1617285382047,60167.98,1037.897655
23844,6065d10946d43b01becba3c9,58960.88,56000.0,1.02537065,25JUN21,1,0.2329,77.67,2021-04-01 15:56:25.067,0.95,BTC-25JUN21-56000-C,85,2021-06-25,1617285385067,63180.82,12983.658510000001
23846,6065d10946d43b01becba3ca,58960.88,70000.0,1.02537065,9APR21,1,0.0219,77.53,2021-04-01 15:56:25.856,1.19,BTC-9APR21-70000-C,8,2021-04-09,1617285385856,59716.66,268.72497
23847,6065d10a46d43b01becba3cb,58958.24,46000.0,1.02537065,2APR21,0,0.0027,112.83,2021-04-01 15:56:26.074,0.78,BTC-2APR21-46000-P,1,2021-04-02,1617285386074,59134.55,14.783637500000001
23849,6065d10a46d43b01becba3cd,58957.56,42000.0,1.02537065,2APR21,0,0.0027,113.08,2021-04-01 15:56:27.081,0.71,BTC-2APR21-42000-P,1,2021-04-02,1617285387081,59132.17,14.7830425
23852,6065d10c46d43b01becba3d0,58954.6,58000.0,1.02537065,16APR21,1,0.0411,68.02,2021-04-01 15:56:28.088,0.98,BTC-16APR21-58000-C,15,2021-04-16,1617285388088,60159.65,4481.893925
23853,6065d10c46d43b01becba3d1,58954.6,63000.0,1.02537065,3APR21,1,0.0055,69.7,2021-04-01 15:56:28.224,1.07,BTC-3APR21-63000-C,2,2021-04-03,1617285388224,59214.5,148.03625
23857,6065d10e46d43b01becba3d6,58947.11,52000.0,1.02537065,30APR21,0,0.0795,73.67,2021-04-01 15:56:30.102,0.88,BTC-30APR21-52000-P,29,2021-04-30,1617285390102,61048.98,1465.1755200000002
23862,6065d11046d43b01becba3db,58945.69,76000.0,1.02537065,30APR21,1,0.0795,81.17,2021-04-01 15:56:32.116,1.29,BTC-30APR21-76000-C,29,2021-04-30,1617285392116,61042.76,1388.72279
23863,6065d11046d43b01becba3da,58945.69,65000.0,1.02537065,9APR21,0,0.0219,71.84,2021-04-01 15:56:32.123,1.1,BTC-9APR21-65000-P,8,2021-04-09,1617285392123,59701.52,6000.002759999999
23864,6065d11146d43b01becba3dd,58944.26,45000.0,1.02537065,16APR21,1,0.0411,96.89,2021-04-01 15:56:33.123,0.76,BTC-16APR21-45000-C,15,2021-04-16,1617285393123,60148.68,6330.648569999999
23866,6065d11246d43b01becba3e0,58944.22,60000.0,1.02537065,30APR21,1,0.0795,72.6,2021-04-01 15:56:34.130,1.02,BTC-30APR21-60000-C,29,2021-04-30,1617285394130,61041.54,5463.21783
23868,6065d11246d43b01becba3df,58944.22,54000.0,1.02537065,2APR21,0,0.0027,112.73,2021-04-01 15:56:34.134,0.92,BTC-2APR21-54000-P,1,2021-04-02,1617285394134,59120.76,44.34057
23871,6065d11446d43b01becba3e3,58945.14,75000.0,1.02537065,28MAY21,0,0.1562,81.57,2021-04-01 15:56:36.144,1.27,BTC-28MAY21-75000-P,57,2021-05-28,1617285396144,62106.08,0.0
23875,6065d11546d43b01becba3e5,58947.58,70000.0,1.02537065,28MAY21,1,0.1562,79.42,2021-04-01 15:56:37.157,1.19,BTC-28MAY21-70000-C,57,2021-05-28,1617285397157,62106.46,4875.35711
23877,6065d11646d43b01becba3e9,58951.75,64000.0,1.02537065,23APR21,0,0.0603,72.4,2021-04-01 15:56:38.162,1.09,BTC-23APR21-64000-P,22,2021-04-23,1617285398162,60598.49,6408.2903175
23882,6065d11846d43b01becba3ee,58967.15,50000.0,1.02537065,31DEC21,1,0.7507,79.85,2021-04-01 15:56:40.439,0.85,BTC-31DEC21-50000-C,274,2021-12-31,1617285400439,70099.89,28215.205725
23883,6065d11946d43b01becba3ef,58967.34,58000.0,1.02537065,9APR21,1,0.0219,66.33,2021-04-01 15:56:41.179,0.98,BTC-9APR21-58000-C,8,2021-04-09,1617285401179,59724.12,3240.03351
23886,6065d11a46d43b01becba3f2,58967.03,72000.0,1.02537065,25JUN21,1,0.2329,81.06,2021-04-01 15:56:42.186,1.22,BTC-25JUN21-72000-C,85,2021-06-25,1617285402186,63198.6,6620.05335
23888,6065d11b46d43b01becba3f5,58966.53,44000.0,1.02537065,30APR21,0,0.0795,88.07,2021-04-01 15:56:43.194,0.75,BTC-30APR21-44000-P,29,2021-04-30,1617285403194,61063.78,549.57402
23893,6065d11d46d43b01becba3fa,58961.68,50000.0,1.02537065,2APR21,1,0.0027,112.79,2021-04-01 15:56:45.208,0.85,BTC-2APR21-50000-C,1,2021-04-02,1617285405208,59137.96,3563.06209
23894,6065d11d46d43b01becba3f9,58961.68,44000.0,1.02537065,25JUN21,1,0.2329,82.86,2021-04-01 15:56:45.237,0.75,BTC-25JUN21-44000-C,85,2021-06-25,1617285405237,63194.34,21359.68692
23895,6065d11e46d43b01becba3fc,58959.99,44000.0,1.02537065,2APR21,1,0.0027,112.9,2021-04-01 15:56:46.214,0.75,BTC-2APR21-44000-C,1,2021-04-02,1617285406214,59137.84,6549.51578
23897,6065d11f46d43b01becba3fe,58955.83,52000.0,1.02537065,2APR21,0,0.0027,112.78,2021-04-01 15:56:47.222,0.88,BTC-2APR21-52000-P,1,2021-04-02,1617285407222,59131.98,14.782995000000001
23900,6065d12046d43b01becba400,58947.95,68000.0,1.02537065,2APR21,1,0.0027,76.35,2021-04-01 15:56:48.230,1.15,BTC-2APR21-68000-C,1,2021-04-02,1617285408230,59124.36,14.78109
23901,6065d12046d43b01becba401,58947.95,55000.0,1.02537065,3APR21,0,0.0055,77.81,2021-04-01 15:56:48.233,0.93,BTC-3APR21-55000-P,2,2021-04-03,1617285408233,59214.4,118.4288
23905,6065d12246d43b01becba405,58947.88,61000.0,1.02537065,3APR21,0,0.0055,65.0,2021-04-01 15:56:50.245,1.03,BTC-3APR21-61000-P,2,2021-04-03,1617285410245,59205.47,2249.80786
23906,6065d12346d43b01becba406,58947.88,50000.0,1.02537065,25MAR22,0,0.9808,76.7,2021-04-01 15:56:50.834,0.85,BTC-25MAR22-50000-P,358,2022-03-25,1617285410834,72807.06,8791.452495000001
23908,6065d12446d43b01becba409,58948.54,62000.0,1.02537065,2APR21,0,0.0027,75.57,2021-04-01 15:56:51.254,1.05,BTC-2APR21-62000-P,1,2021-04-02,1617285411254,59126.17,3074.56084
23909,6065d12346d43b01becba408,58948.54,52000.0,1.02537065,2APR21,1,0.0027,112.78,2021-04-01 15:56:51.315,0.88,BTC-2APR21-52000-C,1,2021-04-02,1617285411315,59125.51,7109.8425775
23910,6065d12446d43b01becba40a,58948.41,70000.0,1.02537065,16APR21,0,0.0411,77.14,2021-04-01 15:56:52.256,1.19,BTC-16APR21-70000-P,15,2021-04-16,1617285412256,60147.81,6315.520049999999
23912,6065d12546d43b01becba40c,58949.43,68000.0,1.02537065,9APR21,1,0.0219,75.16,2021-04-01 15:56:53.263,1.15,BTC-9APR21-68000-C,8,2021-04-09,1617285413263,59699.17,402.9693975
23918,6065d12746d43b01becba412,58946.76,59000.0,1.02537065,3APR21,1,0.0055,65.0,2021-04-01 15:56:55.277,1.0,BTC-3APR21-59000-C,2,2021-04-03,1617285415277,59207.91,1095.3463350000002
23919,6065d12746d43b01becba413,58946.76,52000.0,1.02537065,3APR21,0,0.0055,99.54,2021-04-01 15:56:55.280,0.88,BTC-3APR21-52000-P,2,2021-04-03,1617285415280,59207.91,44.405932500000006
23920,6065d12746d43b01becba414,58946.76,64000.0,1.02537065,3APR21,1,0.0055,73.35,2021-04-01 15:56:55.995,1.09,BTC-3APR21-64000-C,2,2021-04-03,1617285415995,59207.91,88.81186500000001
23929,6065d12b46d43b01becba41d,58939.48,57000.0,1.02537065,3APR21,1,0.0055,65.32,2021-04-01 15:56:59.306,0.97,BTC-3APR21-57000-C,2,2021-04-03,1617285419306,59204.52,2471.78871
23931,6065d12c46d43b01becba41f,58939.01,75000.0,1.02537065,16APR21,1,0.0411,81.89,2021-04-01 15:57:00.313,1.27,BTC-16APR21-75000-C,15,2021-04-16,1617285420313,60137.8,466.06795000000005
23933,6065d12d46d43b01becba421,58939.01,68000.0,1.02537065,30APR21,0,0.0795,77.0,2021-04-01 15:57:00.319,1.15,BTC-30APR21-68000-P,29,2021-04-30,1617285420319,61034.05,8834.6787375
23939,6065d13046d43b01becba429,58936.54,60000.0,1.02537065,25MAR22,0,0.9808,76.62,2021-04-01 15:57:03.334,1.02,BTC-25MAR22-60000-P,358,2022-03-25,1617285423334,72796.67,13794.968965
23946,6065d13246d43b01becba42f,58939.88,62000.0,1.02537065,16APR21,0,0.0411,71.09,2021-04-01 15:57:06.355,1.05,BTC-16APR21-62000-P,15,2021-04-16,1617285426355,60140.17,4405.2674525
23949,6065d13346d43b01becba431,58939.97,65000.0,1.02537065,9APR21,1,0.0219,71.83,2021-04-01 15:57:07.365,1.1,BTC-9APR21-65000-C,8,2021-04-09,1617285427365,59692.48,761.0791200000001
23951,6065d13446d43b01becba433,58940.22,50000.0,1.02537065,25JUN21,0,0.2329,78.99,2021-04-01 15:57:08.369,0.85,BTC-25JUN21-50000-P,85,2021-06-25,1617285428369,63176.61,3490.5077025
23954,6065d13646d43b01becba438,58940.16,50000.0,1.02537065,25MAR22,1,0.9808,76.7,2021-04-01 15:57:09.376,0.85,BTC-25MAR22-50000-C,358,2022-03-25,1617285429376,72800.17,11393.226605
23963,6065d13846d43b01becba43f,58941.43,48000.0,1.02537065,9APR21,0,0.0219,98.1,2021-04-01 15:57:12.402,0.81,BTC-9APR21-48000-P,8,2021-04-09,1617285432402,59696.14,208.93649
23966,6065d13946d43b01becba441,58941.78,65000.0,1.02537065,28MAY21,1,0.1562,77.34,2021-04-01 15:57:13.408,1.1,BTC-28MAY21-65000-C,57,2021-05-28,1617285433408,62108.84,6335.10168
23967,6065d13a46d43b01becba443,58941.69,45000.0,1.02537065,28MAY21,0,0.1562,81.71,2021-04-01 15:57:14.411,0.76,BTC-28MAY21-45000-P,57,2021-05-28,1617285434411,62109.31,1412.9868025
23968,6065d13b46d43b01becba444,58941.69,48000.0,1.02537065,24SEP21,1,0.4822,79.78,2021-04-01 15:57:14.415,0.81,BTC-24SEP21-48000-C,176,2021-09-24,1617285434415,66884.29,25031.445532499998
23969,6065d13b46d43b01becba445,58940.63,64000.0,1.02537065,31DEC21,0,0.7507,80.67,2021-04-01 15:57:15.420,1.09,BTC-31DEC21-64000-P,274,2021-12-31,1617285435420,70070.84,15380.54938
23970,6065d13b46d43b01becba446,58940.63,60000.0,1.02537065,23APR21,0,0.0603,69.76,2021-04-01 15:57:15.758,1.02,BTC-23APR21-60000-P,22,2021-04-23,1617285435758,60591.34,3908.1414299999997
23974,6065d13d46d43b01becba44a,58939.89,45000.0,1.02537065,9APR21,0,0.0219,113.01,2021-04-01 15:57:17.435,0.76,BTC-9APR21-45000-P,8,2021-04-09,1617285437435,59694.79,149.236975
23975,6065d13e46d43b01becba44b,58939.89,60000.0,1.02537065,16APR21,0,0.0411,68.66,2021-04-01 15:57:17.663,1.02,BTC-16APR21-60000-P,15,2021-04-16,1617285437663,60141.13,3217.5504549999996
23976,6065d13e46d43b01becba44c,58936.89,50000.0,1.02537065,16APR21,0,0.0411,79.86,2021-04-01 15:57:18.439,0.85,BTC-16APR21-50000-P,15,2021-04-16,1617285438439,60142.73,541.28457
23978,6065d13f46d43b01becba44e,58936.8,46000.0,1.02537065,16APR21,0,0.0411,93.03,2021-04-01 15:57:19.448,0.78,BTC-16APR21-46000-P,15,2021-04-16,1617285439448,60140.57,330.773135
23980,6065d13f46d43b01becba44f,58936.8,62000.0,1.02537065,16APR21,1,0.0411,71.09,2021-04-01 15:57:19.643,1.05,BTC-16APR21-62000-C,15,2021-04-16,1617285439643,60140.57,2631.1499375
23986,6065d14346d43b01becba457,58931.41,48000.0,1.02537065,31DEC21,1,0.7507,79.85,2021-04-01 15:57:22.470,0.81,BTC-31DEC21-48000-C,274,2021-12-31,1617285442470,70062.69,29216.141730000003
23997,6065d14646d43b01becba460,58931.06,54000.0,1.02537065,16APR21,1,0.0411,70.43,2021-04-01 15:57:26.501,0.92,BTC-16APR21-54000-C,15,2021-04-16,1617285446501,60138.57,7156.48983
23998,6065d14746d43b01becba462,58930.97,57000.0,1.02537065,2APR21,1,0.0027,68.35,2021-04-01 15:57:27.502,0.97,BTC-2APR21-57000-C,1,2021-04-02,1617285447502,59114.79,2261.1407175
24003,6065d14a46d43b01becba468,58931.95,72000.0,1.02537065,30APR21,1,0.0795,79.45,2021-04-01 15:57:29.517,1.22,BTC-30APR21-72000-C,29,2021-04-30,1617285449517,61029.18,1968.1910550000002
24005,6065d14a46d43b01becba469,58932.13,52000.0,1.02537065,9APR21,0,0.0219,79.61,2021-04-01 15:57:30.523,0.88,BTC-9APR21-52000-P,8,2021-04-09,1617285450523,59691.94,358.15164000000004
24008,6065d14c46d43b01becba46d,58931.38,52000.0,1.02537065,25JUN21,1,0.2329,78.3,2021-04-01 15:57:31.533,0.88,BTC-25JUN21-52000-C,85,2021-06-25,1617285451533,63151.74,15409.024559999998
24012,6065d14d46d43b01becba470,58931.01,68000.0,1.02537065,2APR21,0,0.0027,76.32,2021-04-01 15:57:33.544,1.15,BTC-2APR21-68000-P,1,2021-04-02,1617285453544,59118.01,0.0
24019,6065d14f46d43b01becba476,58930.03,50000.0,1.02537065,16APR21,1,0.0411,79.85,2021-04-01 15:57:35.574,0.85,BTC-16APR21-50000-C,15,2021-04-16,1617285455574,60132.54,10417.962555000002
24020,6065d15146d43b01becba479,58929.66,60000.0,1.02537065,2APR21,0,0.0027,66.3,2021-04-01 15:57:36.841,1.02,BTC-2APR21-60000-P,1,2021-04-02,1617285456841,59118.32,1226.70514
24024,6065d15146d43b01becba47a,58930.38,68000.0,1.02537065,3APR21,1,0.0055,86.69,2021-04-01 15:57:37.577,1.15,BTC-3APR21-68000-C,2,2021-04-03,1617285457577,59199.21,29.599605
24025,6065d15246d43b01becba47d,58930.71,50000.0,1.02537065,9APR21,0,0.0219,88.45,2021-04-01 15:57:38.579,0.85,BTC-9APR21-50000-P,8,2021-04-09,1617285458579,59681.51,268.566795
24029,6065d15446d43b01becba481,58929.48,62000.0,1.02537065,3APR21,1,0.0055,67.89,2021-04-01 15:57:40.595,1.05,BTC-3APR21-62000-C,2,2021-04-03,1617285460595,59202.1,236.8084
24032,6065d15646d43b01becba485,58928.71,60000.0,1.02537065,3APR21,0,0.0055,65.0,2021-04-01 15:57:41.601,1.02,BTC-3APR21-60000-P,2,2021-04-03,1617285461601,59199.77,1509.5941349999998
24037,6065d15746d43b01becba489,58923.28,54000.0,1.02537065,23APR21,0,0.0603,71.67,2021-04-01 15:57:43.617,0.92,BTC-23APR21-54000-P,22,2021-04-23,1617285463617,60573.15,1529.4720375000002
24038,6065d15846d43b01becba48a,58923.28,70000.0,1.02537065,28MAY21,0,0.1562,79.43,2021-04-01 15:57:43.620,1.19,BTC-28MAY21-70000-P,57,2021-05-28,1617285463620,62080.86,0.0
24039,6065d15846d43b01becba48b,58920.18,76000.0,1.02537065,2APR21,1,0.0027,78.51,2021-04-01 15:57:44.621,1.29,BTC-2APR21-76000-C,1,2021-04-02,1617285464621,59116.46,14.779115000000001
24044,6065d15a46d43b01becba490,58919.55,57000.0,1.02537065,2APR21,0,0.0027,68.42,2021-04-01 15:57:46.636,0.97,BTC-2APR21-57000-P,1,2021-04-02,1617285466636,59112.54,118.22508
24048,6065d15b46d43b01becba492,58916.23,54000.0,1.02537065,9APR21,1,0.0219,72.23,2021-04-01 15:57:47.658,0.92,BTC-9APR21-54000-C,8,2021-04-09,1617285467658,59656.23,6219.1619775
24054,6065d15e46d43b01becba49a,58909.78,56000.0,1.02537065,24SEP21,0,0.4822,79.62,2021-04-01 15:57:50.664,0.95,BTC-24SEP21-56000-P,176,2021-09-24,1617285470664,66829.36,8637.69478
